entity,prefix,reference,name,description,design-code-categories,organisation,design-code,documentation-url,document-url,start-date,end-date,entry-date
,design-code-rule,B3.4,,"New residential developments will be expected to provide regular spaces for people to meet and engage. New developments should include character areas of approximately 100-200 homes, each with at least one destination space.","community-facilities, housing-for-all",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/built-form/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/built-form/,,,
,design-code-rule,B3.5,,"The above character areas should each be linked to a centre, which includes facilities (new or existing) which acts as a key destination and heart of community life.","community-facilities, integration",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/built-form/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/built-form/,,,
,design-code-rule,B3.6,,Clear and direct connections must be created between destinations with dead ends avoided.,"street-network, accessibility",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/built-form/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/built-form/,,,
,design-code-rule,B3.7,,"The status of destinations should be reinforced through the design of their setting, built form and building detailing.","design, public-art",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/built-form/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/built-form/,,,
,design-code-rule,B3.8,,Developments should consider using public art to add prominence to destinations.,"public-art, landmarks",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/built-form/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/built-form/,,,
,design-code-rule,B3.9,,"The depth, position, and edge of any buffer zones surrounding any heritage asset must demonstrate a positive relationship with the existing fieldscape; landscape character; composition of field boundaries; any existing habitats; importance of views or intervisibility between the heritage asset and other structures within its curtilage, setting or further afield; movement patterns (presence of historic tracks, footpaths, etc.) and connections with landscape features or other heritage assets, etc.","heritage-assets, landscaping",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/built-form/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/built-form/,,,
,design-code-rule,B3.10,,Buffer zones must retain key heritage assets within its boundaries.,"heritage-assets, conservation",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/built-form/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/built-form/,,,
,design-code-rule,B3.11,,The character of the buffer zone must be complementary to the existing qualities of the area that contribute to the significance of the heritage asset.,"heritage-assets, local-character",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/built-form/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/built-form/,,,
,design-code-rule,B3.12,,"Where green ‘buffer’ spaces have been proposed, they must be sensitively integrated into the new development, so maximise its mitigative qualities.","green-infrastructure, design",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/built-form/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/built-form/,,,
,design-code-rule,M1.1,,Must undertake movement analysis before the site masterplanning process to identify existing local destinations people could access by walking/cycling and the key associated network opportunities and challenges of delivering new connections.,"walking, cycling, master-planning",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M1.2,,Movement routes must prioritise pedestrian and cyclists before car drivers.,"walking, cycling, street-hierarchy",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M1.3,,"Street networks must be direct, minimising walking and cycling distances for people so they can easily access local destinations.","walking, cycling, street-network",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M1.3,,New development must demonstrate how it creates or contributes to the legibility and permeability of the street and footway.,"legibility, street-network",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M1.4,,"Long, straight roads within residential areas must be broken up into discernible sections or spaces, using appropriate variations in the design of built forms, and detailing of the public realm.","street-network, design",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M1.5,,Cul-de-sac development must demonstrate the integration and continuity of foot and cycleways and follow desire lines and link cul-de-sacs to maximise permeability,"cycling, walking, street-network",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M1.6,,"Opportunities must be sought to connect to adjacent residential areas, to nearby facilities, and open spaces.","network-of-spaces, accessibility",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M1.8,,New development must ensure new movement infrastructure avoids severance with existing communities.,"street-network, community-facilities",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M1.7,,"Developments must consider modal filters which reinforce the modal hierarchy through allowing journeys on foot, by bike, bus and emergency vehicles but constrain journeys by private vehicle.","walking, cycling, public-transport",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M1.9,,"Where major infrastructure already exists, new development must introduce a positive, ‘active’ development frontage to these routes, in addition to frequent and attractive opportunities for direct, surface level pedestrian crossings.","street-network, accessibility",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M1.10,,New development layouts must be future-proofed to allow direct pedestrian / cycle connections to adjacent sites with potential connections adopted to the site boundary.,"cycling, walking, design",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M1.11,,"New development must recognise the potential requirement for wider space for buses, potentially in conjunction with on street parking, and wider tree lined footways.","public-transport, street-trees",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M1.12,,New streets which are required to take bus services must be identified early on and engagement undertaken with local bus operators to identify specific design requirements including swept path analysis.,"public-transport, street-network",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M1.13,,Potential future improvements in public transport connectivity must be considered and street hierarchies considered holistically to ensure streets are bus-ready in the future.,"public-transport, street-hierarchy",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M1.14,,"Bus stops must be comprehensively designed into proposals to consider seating, accessibility, safety, shelter and location in relation to uses.","public-transport, accessibility",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M1.15,,Built form must reinforce the spatial hierarchy of bus routes and ensure they are not compromised by private parking.,"public-transport, street-hierarchy",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M1.16,,"Land uses within new development must have regard to existing and future bus routes, generally focussing more homes closer to bus routes, and designing key nodes, especially those with key services along these routes.","public-transport, local-services",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M1.17,,Design and integration of bus stops must allow adequate space for bus shelters which do not obstruct passing movement of pedestrians or cyclists.,"public-transport, cycling",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M1.19,,"Where bus stops are to be located on cycleways, care needs to be taken during the design process to ensure that the safety of bus passengers crossing cycleways are not compromised.","public-transport, cycling",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M1.20,,"Design of bus stops and shelters must consider impacts on neighbouring uses, including sufficient space for congregation, impacts of noise and lighting on neighbouring homes.","public-transport, community-facilities",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M1.21,,Street Hierarchies must correspond with a clear contrast in the appearance of buildings and landscaping to reinforce the hierarchy and assist with legibility. See section 4.6 for Uttlesford Street Character types.,"street-hierarchy, local-character",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M1.22,,"Key routes and spaces must be easily noticed and identified when approaching them. Designs are expected to use distinctive built form, enclosure and landscaping along specific hierarchies of street and open space.","landmarks, local-character",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M1.22,,The amount of space provided between development blocks and their height must relate to the desired hierarchy of routes and the desired character of the new place.,"blocks, local-character",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M1.23,,"Built Form must reinforce the hierarchy of routes, including legibility of filtered routes and create gateways into new neighbourhoods.","local-character, legibility",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M1.24,,New movement networks and hierarchies must futureproof for potential development beyond but adjacent to the site boundary.,"street-network, master-planning",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M1.25,,Developments should utilise the indicative street characters within section 4.6 Public Spaces to inform their street hierarchy.,"street-hierarchy, design",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M2.1,,"Undertake movement analysis before the site masterplanning process to identify existing local destinations (e.g. Schools, shops, GP surgeries) people could walk or cycle to within 20 minutes and the key associated network opportunities and challenges of delivering this.","design-of-buildings, boundaries-edges",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M2.2,,"Movement within proposals must be prioritised by active travel means. Settlement layout and street design must adhere to a hierarchy with walking at the top followed by cycling, public transport, utilities and logistics,private vehicles.","corners, design-of-buildings",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M2.3,,"Where applicable, key movement routes to destination must be attractive to pedestrians and  cyclists. This includes making them direct, legible,and safe.","boundaries-edges, design-of-buildings",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M2.4,,"Movement routes must be designed to have natural surveillance, be well lit and avoid creating hiding places and blind spots.","boundaries-edges, landscaping",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M2.5,,New developments must provide walking and cycling connections between the site and existing settlements and within the site itself.,"landscaping, site-context",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M2.6,,Proposals must seek to create desire lines along key movement routes and green corridors. New schemes should aim to incorporate desire lines within residential streets with very low traffic.,"local-character, landmarks",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M2.7,,Views along streets within proposals must be terminated with an attractive backdrop or key building that integrates with the surrounding context.,"heritage-assets, materials",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M2.8,,"Focal points and areas of interest should be created along routes. This can include, landmarks, squares, street art, vistas, and public open space.","building-line, local-character",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M2.9,,"Key routes and spaces must be easily noticed and contribute to the character of a place using distinctive design cues such as the built form, landscaping and enclosure along specific hierarchies of street and open space.","building-line, views",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M2.10,,"New developments must demonstrate a coherent wayfinding strategy for active travel modes that includes signposting and wayfinding to on-site or nearby facilities, and to the National Cycle Network and local Public Rights of Way.","building-line, density",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M2.11,,"Except for quiet residential streets, cycling routes must be safe off-road routes between homes and key destinations.","setback, site-context",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M2.12,,Cycle lanes must be physically segregated by a kerb or upstand on primary streets where traffic speeds or volumes are high and designed in accordance with LTN1/20.,"street-hierarchy, building-line",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M2.13,,"Proposals that contain new or integrate with existing Public Rights of Way must incorporate high-quality edges, active frontages, and/or linear parks and landscaping into their design. See section N1 within the Nature section.","building-line, privacy",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M2.14,,"All junctions and crossings must be safe, and attractive for all users.","building-line, public-spaces",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M2.15,,New developments must provide regular street crossings with clear sight lines on busier streets.,"height, integration",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M2.16,,Continuous footways must be provided across junctions.,"height, design",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M2.17,,"Proposals must give cyclists priority at junctions with side-roads, reinforced using level changes and materials.","height, integration",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M2.18,,Crossings must use high-quality and attractive materials to ensure resilience over time and to reduce the visual dominance of carriageways.,"height, landmarks",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M2.19,,Pedestrian crossings must be raised table or level with the footway height for Essex Street Types E-H.,"height, integration",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M2.20,,Blended ‘Copenhagen’ crossings must be used at side road junctions for Essex Street Types E-H. To achieve this will require kerb and corner radii to be tighter than those currently set out in the Essex Design Guide for Street Type E. Street Types F and lower do not currently have a specified kerb/corner radii,"height, street-hierarchy",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M3.1,,"Demonstrate parking, access and servicing analysis before designing development. This should outlining the main constraints and opportunities of the existing parking, servicing and utilities network, drawing on local and national","extensions, integration",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M3.2,,All proposals must comply with the Essex Design Guide parking standards and Uttlesford Local Standard for 4+beds. Car parking spaces must not be overprovided.,"height, privacy",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M3.3,,"Where public transport is accessible, the parking standards should be relaxed to minimise pressure on land and encourage alternative modes of transport.","tall-buildings, integration",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M3.4,,"Parking within new residential development must be conveniently located overlooked, well-lit, secure and clearly identifiable.","tall-buildings, master-planning",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M3.5,,New car parking must be unobtrusive and integrated into the public realm and street scene with trees and soft landscaping to soften the visual impact of parked cars.,"tall-buildings, landmarks",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M3.6,,Car parking must be discreetly located away from the street scene and public realm or as part of a well-designed focal square of space.,"tall-buildings, integration",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M3.7,,At least one car club space should be provided per 500 homes complete with electric charging infrastructure or ducting provided to enable future upgrades.,"tall-buildings, public-transport",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M3.8,,All new parking should use permeable surfaces.,"height, planning",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M3.9,,"Views along streets must not impeded or dominated by parked cars, driveways or garages.","heritage-assets, environmental-impact",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M3.10,,"Adequate space for EV charging points and cables must be demonstrated using detailed plans. When off-plot, they must be designed to avoid physical obstruction or visible clutter.","local-character, landmarks",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M3.11,,The continuity of the footway and/or cycleway should take priority over the location of private or visitor parking.,"design, public-spaces",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M3.12,,Frontage car parking must contain soft landscaping and use high-quality and attractive surface materials.,"landmarks, street-hierarchy",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M3.13,,Parking to the front of homes must be part of a defined space which has a shared surface with quality street materials,"community-facilities, housing-for-all",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M3.14,,Proposals that contain triple tandem parking will be refused.,"community-facilities, integration",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M3.15,,Where bins and bikes are accessed via the driveway the width must be sufficient to pass cars.,"street-network, accessibility",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M3.16,,Driveway access to on-plot parking must be well-designed to prevent cars parking in the footway.,"design, public-art",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M3.17,,Dutch' entrance kerbs must be used to enable continuous level footways.,"public-art, landmarks",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M3.18,,On-street or parking must be provided with a street tree or robust landscaping every 6 bays.,"heritage-assets, landscaping",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M3.19,,Layouts must avoid long-runs (more than 12) of continuous frontage parking.,"heritage-assets, conservation",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M3.20,,On street parking in front of the main building line or adjacent to apartment buildings must be complemented by strong active frontages and prominent planting.,"heritage-assets, local-character",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M3.21,,Off-plot parking for homes shopuld be located as close as possible to the property it serves.,"car-parking, accessibility",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M3.22,,Unallocated on-street parking provision should be provided ahead of parking courts.,"car-parking, street-network",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M3.23,,On-street parking must use different surface materials to define the use of different areas and must avoid white lining.,"car-parking, street-design",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M3.24,,"Proposals with parking courtyard that are enclosed by fencing, poorly overlooked, poorly lit and poorly detailed will be refused.","car-parking, design-of-buildings",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M3.25,,"Rear courtyards should be avoided unless there is a strong rationale for their use (for example, enabling pedestrianised public spaces).","public-spaces, design",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
,design-code-rule,M3.26,,Rear courtyards must not serve homes on Market and Local Streets (section 4.6) unless supported by well-landscaped on-street visitor spaces.,"public-spaces, street-hierarchy",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/movement/,,,
